date,year,month,day,weekday,weekday_name,is_weekend,is_holiday,holiday_name,holiday_multiplier,monthly_weight,weekday_weight,attendance,season,is_school_break,temperature,is_rainy,has_special_event,day_of_year,week_of_year,is_month_start,is_month_end
2023-04-10,2023,4,10,0,Monday,False,False,,1.0,0.11092715231788079,1.0660919540229885,73500,spring,False,11.7,0,False,100,15,False,False
2023-04-11,2023,4,11,1,Tuesday,False,False,,1.0,0.11092715231788079,0.9655172413793103,110888,spring,False,17.7,1,False,101,15,False,False
2023-04-12,2023,4,12,2,Wednesday,False,False,,1.0,0.11092715231788079,0.8850574712643678,113935,spring,False,15.5,1,False,102,15,False,False
2023-04-13,2023,4,13,3,Thursday,False,False,,1.0,0.11092715231788079,0.9655172413793103,106430,spring,False,16.7,0,False,103,15,False,False
2023-04-14,2023,4,14,4,Friday,False,False,,1.0,0.11092715231788079,1.0862068965517242,107701,spring,False,11.5,1,False,104,15,False,False
2023-04-15,2023,4,15,5,Saturday,True,False,,1.0,0.11092715231788079,1.0862068965517242,162970,spring,False,12.3,0,False,105,15,False,False
2023-04-16,2023,4,16,6,Sunday,True,False,,1.0,0.11092715231788079,0.9454022988505747,127799,spring,False,16.8,0,False,106,15,False,False
2023-04-17,2023,4,17,0,Monday,False,False,,1.0,0.11092715231788079,1.0660919540229885,146908,spring,False,12.2,1,False,107,16,False,False
2023-04-18,2023,4,18,1,Tuesday,False,False,,1.0,0.11092715231788079,0.9655172413793103,112399,spring,False,16.4,0,False,108,16,False,False
2023-04-19,2023,4,19,2,Wednesday,False,False,,1.0,0.11092715231788079,0.8850574712643678,130873,spring,False,10.9,0,False,109,16,False,False
2023-04-20,2023,4,20,3,Thursday,False,False,,1.0,0.11092715231788079,0.9655172413793103,109673,spring,False,17.5,0,False,110,16,False,False
2023-04-21,2023,4,21,4,Friday,False,False,,1.0,0.11092715231788079,1.0862068965517242,136899,spring,False,11.3,1,False,111,16,False,False
2023-04-22,2023,4,22,5,Saturday,True,False,,1.0,0.11092715231788079,1.0862068965517242,141293,spring,False,16.7,1,False,112,16,False,False
2023-04-23,2023,4,23,6,Sunday,True,False,,1.0,0.11092715231788079,0.9454022988505747,126907,spring,False,16.9,0,False,113,16,False,False
2023-04-24,2023,4,24,0,Monday,False,False,,1.0,0.11092715231788079,1.0660919540229885,150080,spring,False,12.9,1,False,114,17,False,False
2023-04-25,2023,4,25,1,Tuesday,False,False,,1.0,0.11092715231788079,0.9655172413793103,130633,spring,False,16.7,0,False,115,17,False,True
2023-04-26,2023,4,26,2,Wednesday,False,False,,1.0,0.11092715231788079,0.8850574712643678,128110,spring,False,15.8,1,False,116,17,False,True
2023-04-27,2023,4,27,3,Thursday,False,False,,1.0,0.11092715231788079,0.9655172413793103,130354,spring,False,13.4,0,False,117,17,False,True
2023-04-28,2023,4,28,4,Friday,False,False,,1.0,0.11092715231788079,1.0862068965517242,151978,spring,False,12.0,1,False,118,17,False,True
2023-04-29,2023,4,29,5,Saturday,True,False,,1.0,0.11092715231788079,1.0862068965517242,126639,spring,False,9.1,0,False,119,17,False,True
2023-04-30,2023,4,30,6,Sunday,True,False,,1.0,0.11092715231788079,0.9454022988505747,105831,spring,False,16.0,1,False,120,17,False,True
2023-05-01,2023,5,1,0,Monday,False,True,labor_day,1.6,0.10099337748344371,1.0660919540229885,220433,spring,False,15.3,1,False,121,18,True,False
2023-05-02,2023,5,2,1,Tuesday,False,True,labor_day,1.6,0.10099337748344371,0.9655172413793103,228990,spring,False,20.3,1,False,122,18,True,False
2023-05-03,2023,5,3,2,Wednesday,False,True,labor_day,1.6,0.10099337748344371,0.8850574712643678,128637,spring,False,19.2,0,False,123,18,True,False
2023-05-04,2023,5,4,3,Thursday,False,True,labor_day,1.6,0.10099337748344371,0.9655172413793103,157210,spring,False,22.0,1,False,124,18,True,False
2023-05-05,2023,5,5,4,Friday,False,True,labor_day,1.6,0.10099337748344371,1.0862068965517242,183513,spring,False,19.1,0,False,125,18,True,False
2023-05-06,2023,5,6,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,105945,spring,False,19.0,0,False,126,18,False,False
2023-05-07,2023,5,7,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,90305,spring,False,22.2,1,False,127,18,False,False
2023-05-08,2023,5,8,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,113845,spring,False,21.0,0,False,128,19,False,False
2023-05-09,2023,5,9,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,101457,spring,False,20.9,1,False,129,19,False,False
2023-05-10,2023,5,10,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,105174,spring,False,21.4,0,False,130,19,False,False
2023-05-11,2023,5,11,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,127679,spring,False,15.4,0,False,131,19,False,False
2023-05-12,2023,5,12,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,143462,spring,False,22.3,1,False,132,19,False,False
2023-05-13,2023,5,13,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,156624,spring,False,21.8,1,False,133,19,False,False
2023-05-14,2023,5,14,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,120861,spring,False,16.9,1,False,134,19,False,False
2023-05-15,2023,5,15,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,141553,spring,False,19.3,0,False,135,20,False,False
2023-05-16,2023,5,16,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,124563,spring,False,19.9,1,False,136,20,False,False
2023-05-17,2023,5,17,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,118520,spring,False,19.6,0,False,137,20,False,False
2023-05-18,2023,5,18,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,122763,spring,False,21.0,1,False,138,20,False,False
2023-05-19,2023,5,19,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,146350,spring,False,24.3,0,False,139,20,False,False
2023-05-20,2023,5,20,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,131207,spring,False,23.2,1,False,140,20,False,False
2023-05-21,2023,5,21,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,75481,spring,False,16.1,0,False,141,20,False,False
2023-05-22,2023,5,22,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,103889,spring,False,21.9,0,False,142,21,False,False
2023-05-23,2023,5,23,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,103662,spring,False,24.0,0,False,143,21,False,False
2023-05-24,2023,5,24,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,98618,spring,False,21.2,1,False,144,21,False,False
2023-05-25,2023,5,25,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,143320,spring,False,23.3,1,False,145,21,False,True
2023-05-26,2023,5,26,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,113004,spring,False,26.0,1,False,146,21,False,True
2023-05-27,2023,5,27,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,111416,spring,False,23.1,0,False,147,21,False,True
2023-05-28,2023,5,28,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,89822,spring,False,20.7,1,False,148,21,False,True
2023-05-29,2023,5,29,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,150404,spring,False,23.1,0,False,149,22,False,True
2023-05-30,2023,5,30,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,130174,spring,False,20.4,1,False,150,22,False,True
2023-05-31,2023,5,31,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,104199,spring,False,20.1,0,False,151,22,False,True
2023-06-01,2023,6,1,3,Thursday,False,False,,1.0,0.11423841059602649,0.9655172413793103,85161,summer,False,23.9,0,False,152,22,True,False
2023-06-02,2023,6,2,4,Friday,False,False,,1.0,0.11423841059602649,1.0862068965517242,175550,summer,False,29.7,0,False,153,22,True,False
2023-06-03,2023,6,3,5,Saturday,True,False,,1.0,0.11423841059602649,1.0862068965517242,130868,summer,False,22.5,1,False,154,22,True,False
2023-06-04,2023,6,4,6,Sunday,True,False,,1.0,0.11423841059602649,0.9454022988505747,132555,summer,False,29.6,1,False,155,22,True,False
2023-06-05,2023,6,5,0,Monday,False,False,,1.0,0.11423841059602649,1.0660919540229885,125803,summer,False,26.5,1,False,156,23,True,False
2023-06-06,2023,6,6,1,Tuesday,False,False,,1.0,0.11423841059602649,0.9655172413793103,87331,summer,False,20.8,1,False,157,23,False,False
2023-06-07,2023,6,7,2,Wednesday,False,False,,1.0,0.11423841059602649,0.8850574712643678,119681,summer,False,26.1,0,False,158,23,False,False
2023-06-08,2023,6,8,3,Thursday,False,False,,1.0,0.11423841059602649,0.9655172413793103,109385,summer,False,18.7,0,False,159,23,False,False
2023-06-09,2023,6,9,4,Friday,False,False,,1.0,0.11423841059602649,1.0862068965517242,145734,summer,False,26.9,0,False,160,23,False,False
2023-06-10,2023,6,10,5,Saturday,True,True,dragon_boat,1.3,0.11423841059602649,1.0862068965517242,199793,summer,False,27.7,1,False,161,23,False,False
2023-06-11,2023,6,11,6,Sunday,True,True,dragon_boat,1.3,0.11423841059602649,0.9454022988505747,166486,summer,False,23.2,0,False,162,23,False,False
2023-06-12,2023,6,12,0,Monday,False,True,dragon_boat,1.3,0.11423841059602649,1.0660919540229885,164900,summer,False,25.4,1,False,163,24,False,False
2023-06-13,2023,6,13,1,Tuesday,False,False,,1.0,0.11423841059602649,0.9655172413793103,120152,summer,False,30.9,0,False,164,24,False,False
2023-06-14,2023,6,14,2,Wednesday,False,False,,1.0,0.11423841059602649,0.8850574712643678,124321,summer,False,23.5,1,False,165,24,False,False
2023-06-15,2023,6,15,3,Thursday,False,False,,1.0,0.11423841059602649,0.9655172413793103,142513,summer,False,21.8,1,False,166,24,False,False
2023-06-16,2023,6,16,4,Friday,False,False,,1.0,0.11423841059602649,1.0862068965517242,184143,summer,False,29.4,1,False,167,24,False,False
2023-06-17,2023,6,17,5,Saturday,True,False,,1.0,0.11423841059602649,1.0862068965517242,146251,summer,False,30.9,0,False,168,24,False,False
2023-06-18,2023,6,18,6,Sunday,True,False,,1.0,0.11423841059602649,0.9454022988505747,143471,summer,False,25.0,0,False,169,24,False,False
2023-06-19,2023,6,19,0,Monday,False,False,,1.0,0.11423841059602649,1.0660919540229885,136173,summer,False,28.0,1,False,170,25,False,False
2023-06-20,2023,6,20,1,Tuesday,False,False,,1.0,0.11423841059602649,0.9655172413793103,113823,summer,False,29.0,1,False,171,25,False,False
2023-06-21,2023,6,21,2,Wednesday,False,False,,1.0,0.11423841059602649,0.8850574712643678,120903,summer,False,22.8,1,False,172,25,False,False
2023-06-22,2023,6,22,3,Thursday,False,False,,1.0,0.11423841059602649,0.9655172413793103,107197,summer,False,23.5,0,False,173,25,False,False
2023-06-23,2023,6,23,4,Friday,False,False,,1.0,0.11423841059602649,1.0862068965517242,120225,summer,False,28.7,1,False,174,25,False,False
2023-06-24,2023,6,24,5,Saturday,True,False,,1.0,0.11423841059602649,1.0862068965517242,126031,summer,False,30.1,0,False,175,25,False,False
2023-06-25,2023,6,25,6,Sunday,True,False,,1.0,0.11423841059602649,0.9454022988505747,117920,summer,False,26.7,0,False,176,25,False,True
2023-06-26,2023,6,26,0,Monday,False,False,,1.0,0.11423841059602649,1.0660919540229885,132426,summer,False,22.4,0,False,177,26,False,True
2023-06-27,2023,6,27,1,Tuesday,False,False,,1.0,0.11423841059602649,0.9655172413793103,176213,summer,False,31.0,1,False,178,26,False,True
2023-06-28,2023,6,28,2,Wednesday,False,False,,1.0,0.11423841059602649,0.8850574712643678,110935,summer,False,23.4,0,False,179,26,False,True
2023-06-29,2023,6,29,3,Thursday,False,False,,1.0,0.11423841059602649,0.9655172413793103,115558,summer,False,24.0,0,False,180,26,False,True
2023-06-30,2023,6,30,4,Friday,False,False,,1.0,0.11423841059602649,1.0862068965517242,128779,summer,False,26.0,1,False,181,26,False,True
2023-07-01,2023,7,1,5,Saturday,True,False,,1.0,0.09768211920529801,1.0862068965517242,125658,summer,True,34.7,0,False,182,26,True,False
2023-07-02,2023,7,2,6,Sunday,True,False,,1.0,0.09768211920529801,0.9454022988505747,114647,summer,True,32.6,0,False,183,26,True,False
2023-07-03,2023,7,3,0,Monday,False,False,,1.0,0.09768211920529801,1.0660919540229885,104743,summer,True,31.2,0,False,184,27,True,False
2023-07-04,2023,7,4,1,Tuesday,False,False,,1.0,0.09768211920529801,0.9655172413793103,114790,summer,True,31.4,1,False,185,27,True,False
2023-07-05,2023,7,5,2,Wednesday,False,False,,1.0,0.09768211920529801,0.8850574712643678,137431,summer,True,30.1,0,False,186,27,True,False
2023-07-06,2023,7,6,3,Thursday,False,False,,1.0,0.09768211920529801,0.9655172413793103,81196,summer,True,31.7,0,False,187,27,False,False
2023-07-07,2023,7,7,4,Friday,False,False,,1.0,0.09768211920529801,1.0862068965517242,126610,summer,True,22.4,1,False,188,27,False,False
2023-07-08,2023,7,8,5,Saturday,True,False,,1.0,0.09768211920529801,1.0862068965517242,136556,summer,True,29.1,0,False,189,27,False,False
2023-07-09,2023,7,9,6,Sunday,True,False,,1.0,0.09768211920529801,0.9454022988505747,133828,summer,True,30.7,0,False,190,27,False,False
2023-07-10,2023,7,10,0,Monday,False,False,,1.0,0.09768211920529801,1.0660919540229885,99923,summer,True,26.5,0,False,191,28,False,False
2023-07-11,2023,7,11,1,Tuesday,False,False,,1.0,0.09768211920529801,0.9655172413793103,111475,summer,True,31.2,1,False,192,28,False,False
2023-07-12,2023,7,12,2,Wednesday,False,False,,1.0,0.09768211920529801,0.8850574712643678,101388,summer,True,29.4,0,False,193,28,False,False
2023-07-13,2023,7,13,3,Thursday,False,False,,1.0,0.09768211920529801,0.9655172413793103,91169,summer,True,35.3,1,False,194,28,False,False
2023-07-14,2023,7,14,4,Friday,False,False,,1.0,0.09768211920529801,1.0862068965517242,145837,summer,True,34.7,1,False,195,28,False,False
2023-07-15,2023,7,15,5,Saturday,True,False,,1.0,0.09768211920529801,1.0862068965517242,127063,summer,True,28.6,0,False,196,28,False,False
2023-07-16,2023,7,16,6,Sunday,True,False,,1.0,0.09768211920529801,0.9454022988505747,124011,summer,True,29.5,0,False,197,28,False,False
2023-07-17,2023,7,17,0,Monday,False,False,,1.0,0.09768211920529801,1.0660919540229885,88508,summer,True,29.8,0,False,198,29,False,False
2023-07-18,2023,7,18,1,Tuesday,False,False,,1.0,0.09768211920529801,0.9655172413793103,98340,summer,True,28.6,1,False,199,29,False,False
2023-07-19,2023,7,19,2,Wednesday,False,False,,1.0,0.09768211920529801,0.8850574712643678,103479,summer,True,30.6,0,False,200,29,False,False
2023-07-20,2023,7,20,3,Thursday,False,False,,1.0,0.09768211920529801,0.9655172413793103,123653,summer,True,27.7,1,False,201,29,False,False
2023-07-21,2023,7,21,4,Friday,False,False,,1.0,0.09768211920529801,1.0862068965517242,140172,summer,True,26.6,0,False,202,29,False,False
2023-07-22,2023,7,22,5,Saturday,True,False,,1.0,0.09768211920529801,1.0862068965517242,118260,summer,True,31.9,0,False,203,29,False,False
2023-07-23,2023,7,23,6,Sunday,True,False,,1.0,0.09768211920529801,0.9454022988505747,121848,summer,True,31.9,0,False,204,29,False,False
2023-07-24,2023,7,24,0,Monday,False,False,,1.0,0.09768211920529801,1.0660919540229885,132271,summer,True,27.6,1,False,205,30,False,False
2023-07-25,2023,7,25,1,Tuesday,False,False,,1.0,0.09768211920529801,0.9655172413793103,91456,summer,True,32.7,1,False,206,30,False,True
2023-07-26,2023,7,26,2,Wednesday,False,False,,1.0,0.09768211920529801,0.8850574712643678,100679,summer,True,28.1,0,False,207,30,False,True
2023-07-27,2023,7,27,3,Thursday,False,False,,1.0,0.09768211920529801,0.9655172413793103,116504,summer,True,30.8,1,False,208,30,False,True
2023-07-28,2023,7,28,4,Friday,False,False,,1.0,0.09768211920529801,1.0862068965517242,108815,summer,True,32.5,0,False,209,30,False,True
2023-07-29,2023,7,29,5,Saturday,True,False,,1.0,0.09768211920529801,1.0862068965517242,100215,summer,True,29.9,0,False,210,30,False,True
2023-07-30,2023,7,30,6,Sunday,True,False,,1.0,0.09768211920529801,0.9454022988505747,129474,summer,True,31.4,1,False,211,30,False,True
2023-07-31,2023,7,31,0,Monday,False,False,,1.0,0.09768211920529801,1.0660919540229885,139236,summer,True,28.5,0,False,212,31,False,True
2023-08-01,2023,8,1,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,135248,summer,True,29.4,0,False,213,31,True,False
2023-08-02,2023,8,2,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,120814,summer,True,29.4,1,False,214,31,True,False
2023-08-03,2023,8,3,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,87139,summer,True,27.8,1,False,215,31,True,False
2023-08-04,2023,8,4,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,164992,summer,True,29.5,1,False,216,31,True,False
2023-08-05,2023,8,5,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,95070,summer,True,25.4,0,False,217,31,True,False
2023-08-06,2023,8,6,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,132455,summer,True,28.5,0,False,218,31,False,False
2023-08-07,2023,8,7,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,146520,summer,True,29.1,1,False,219,32,False,False
2023-08-08,2023,8,8,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,117747,summer,True,29.2,1,False,220,32,False,False
2023-08-09,2023,8,9,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,133924,summer,True,29.3,0,False,221,32,False,False
2023-08-10,2023,8,10,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,110900,summer,True,29.8,0,False,222,32,False,False
2023-08-11,2023,8,11,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,96880,summer,True,31.4,0,False,223,32,False,False
2023-08-12,2023,8,12,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,126867,summer,True,32.6,0,False,224,32,False,False
2023-08-13,2023,8,13,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,129143,summer,True,28.1,1,False,225,32,False,False
2023-08-14,2023,8,14,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,111843,summer,True,26.4,0,False,226,33,False,False
2023-08-15,2023,8,15,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,116391,summer,True,26.9,0,False,227,33,False,False
2023-08-16,2023,8,16,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,90125,summer,True,28.5,1,False,228,33,False,False
2023-08-17,2023,8,17,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,118989,summer,True,28.9,0,False,229,33,False,False
2023-08-18,2023,8,18,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,128803,summer,True,27.7,0,False,230,33,False,False
2023-08-19,2023,8,19,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,114769,summer,True,26.1,0,False,231,33,False,False
2023-08-20,2023,8,20,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,115061,summer,True,28.6,1,False,232,33,False,False
2023-08-21,2023,8,21,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,149340,summer,True,30.5,0,False,233,34,False,False
2023-08-22,2023,8,22,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,103020,summer,True,31.8,0,False,234,34,False,False
2023-08-23,2023,8,23,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,74491,summer,True,28.3,0,False,235,34,False,False
2023-08-24,2023,8,24,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,127429,summer,True,28.8,1,False,236,34,False,False
2023-08-25,2023,8,25,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,156286,summer,True,27.2,1,False,237,34,False,True
2023-08-26,2023,8,26,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,100780,summer,True,29.9,1,False,238,34,False,True
2023-08-27,2023,8,27,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,147385,summer,True,27.5,0,False,239,34,False,True
2023-08-28,2023,8,28,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,120812,summer,True,31.7,1,False,240,35,False,True
2023-08-29,2023,8,29,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,116047,summer,True,24.6,0,False,241,35,False,True
2023-08-30,2023,8,30,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,114069,summer,True,28.9,0,False,242,35,False,True
2023-08-31,2023,8,31,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,78294,summer,True,30.9,0,False,243,35,False,True
2023-09-01,2023,9,1,4,Friday,False,False,,1.0,0.057947019867549666,1.0862068965517242,69457,autumn,False,25.6,0,False,244,35,True,False
2023-09-02,2023,9,2,5,Saturday,True,False,,1.0,0.057947019867549666,1.0862068965517242,66653,autumn,False,33.1,0,False,245,35,True,False
2023-09-03,2023,9,3,6,Sunday,True,False,,1.0,0.057947019867549666,0.9454022988505747,75160,autumn,False,26.0,1,False,246,35,True,False
2023-09-04,2023,9,4,0,Monday,False,False,,1.0,0.057947019867549666,1.0660919540229885,72569,autumn,False,22.0,1,False,247,36,True,False
2023-09-05,2023,9,5,1,Tuesday,False,False,,1.0,0.057947019867549666,0.9655172413793103,59606,autumn,False,24.7,0,False,248,36,True,False
2023-09-06,2023,9,6,2,Wednesday,False,False,,1.0,0.057947019867549666,0.8850574712643678,59453,autumn,False,19.7,0,False,249,36,False,False
2023-09-07,2023,9,7,3,Thursday,False,False,,1.0,0.057947019867549666,0.9655172413793103,46837,autumn,False,24.8,1,False,250,36,False,False
2023-09-08,2023,9,8,4,Friday,False,False,,1.0,0.057947019867549666,1.0862068965517242,45677,autumn,False,22.5,0,False,251,36,False,False
2023-09-09,2023,9,9,5,Saturday,True,False,,1.0,0.057947019867549666,1.0862068965517242,88775,autumn,False,27.7,1,False,252,36,False,False
2023-09-10,2023,9,10,6,Sunday,True,False,,1.0,0.057947019867549666,0.9454022988505747,62456,autumn,False,23.4,1,False,253,36,False,False
2023-09-11,2023,9,11,0,Monday,False,False,,1.0,0.057947019867549666,1.0660919540229885,75722,autumn,False,24.6,1,False,254,37,False,False
2023-09-12,2023,9,12,1,Tuesday,False,False,,1.0,0.057947019867549666,0.9655172413793103,66330,autumn,False,23.1,0,False,255,37,False,False
2023-09-13,2023,9,13,2,Wednesday,False,False,,1.0,0.057947019867549666,0.8850574712643678,56575,autumn,False,30.2,1,False,256,37,False,False
2023-09-14,2023,9,14,3,Thursday,False,False,,1.0,0.057947019867549666,0.9655172413793103,59084,autumn,False,24.0,1,False,257,37,False,False
2023-09-15,2023,9,15,4,Friday,False,True,mid_autumn,1.3,0.057947019867549666,1.0862068965517242,103510,autumn,False,30.5,1,False,258,37,False,False
2023-09-16,2023,9,16,5,Saturday,True,True,mid_autumn,1.3,0.057947019867549666,1.0862068965517242,92484,autumn,False,27.4,1,False,259,37,False,False
2023-09-17,2023,9,17,6,Sunday,True,True,mid_autumn,1.3,0.057947019867549666,0.9454022988505747,61246,autumn,False,26.4,0,False,260,37,False,False
2023-09-18,2023,9,18,0,Monday,False,False,,1.0,0.057947019867549666,1.0660919540229885,71829,autumn,False,26.1,1,False,261,38,False,False
2023-09-19,2023,9,19,1,Tuesday,False,False,,1.0,0.057947019867549666,0.9655172413793103,56897,autumn,False,26.2,1,False,262,38,False,False
2023-09-20,2023,9,20,2,Wednesday,False,False,,1.0,0.057947019867549666,0.8850574712643678,56245,autumn,False,19.2,0,False,263,38,False,False
2023-09-21,2023,9,21,3,Thursday,False,False,,1.0,0.057947019867549666,0.9655172413793103,61154,autumn,False,24.2,1,False,264,38,False,False
2023-09-22,2023,9,22,4,Friday,False,False,,1.0,0.057947019867549666,1.0862068965517242,73001,autumn,False,27.5,0,False,265,38,False,False
2023-09-23,2023,9,23,5,Saturday,True,False,,1.0,0.057947019867549666,1.0862068965517242,79783,autumn,False,24.9,0,False,266,38,False,False
2023-09-24,2023,9,24,6,Sunday,True,False,,1.0,0.057947019867549666,0.9454022988505747,66999,autumn,False,20.8,1,False,267,38,False,False
2023-09-25,2023,9,25,0,Monday,False,False,,1.0,0.057947019867549666,1.0660919540229885,63294,autumn,False,24.8,0,False,268,39,False,True
2023-09-26,2023,9,26,1,Tuesday,False,False,,1.0,0.057947019867549666,0.9655172413793103,55257,autumn,False,30.1,1,False,269,39,False,True
2023-09-27,2023,9,27,2,Wednesday,False,False,,1.0,0.057947019867549666,0.8850574712643678,69740,autumn,False,28.7,0,False,270,39,False,True
2023-09-28,2023,9,28,3,Thursday,False,False,,1.0,0.057947019867549666,0.9655172413793103,68903,autumn,False,24.8,0,False,271,39,False,True
2023-09-29,2023,9,29,4,Friday,False,False,,1.0,0.057947019867549666,1.0862068965517242,64993,autumn,False,27.9,1,False,272,39,False,True
2023-09-30,2023,9,30,5,Saturday,True,False,,1.0,0.057947019867549666,1.0862068965517242,58767,autumn,False,23.9,0,False,273,39,False,True
2023-10-01,2023,10,1,6,Sunday,True,True,national_day,1.9,0.0695364238410596,0.9454022988505747,150233,autumn,False,13.9,0,True,274,39,True,False
2023-10-02,2023,10,2,0,Monday,False,True,national_day,1.9,0.0695364238410596,1.0660919540229885,131612,autumn,False,16.2,0,True,275,40,True,False
2023-10-03,2023,10,3,1,Tuesday,False,True,national_day,1.9,0.0695364238410596,0.9655172413793103,132918,autumn,False,23.7,0,True,276,40,True,False
2023-10-04,2023,10,4,2,Wednesday,False,True,national_day,1.9,0.0695364238410596,0.8850574712643678,142711,autumn,False,18.2,0,True,277,40,True,False
2023-10-05,2023,10,5,3,Thursday,False,True,national_day,1.9,0.0695364238410596,0.9655172413793103,120166,autumn,False,18.3,1,True,278,40,True,False
2023-10-06,2023,10,6,4,Friday,False,True,national_day,1.9,0.0695364238410596,1.0862068965517242,171885,autumn,False,18.1,1,True,279,40,False,False
2023-10-07,2023,10,7,5,Saturday,True,True,national_day,1.9,0.0695364238410596,1.0862068965517242,155286,autumn,False,24.7,0,True,280,40,False,False
2023-10-08,2023,10,8,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505747,66066,autumn,False,23.9,0,True,281,40,False,False
2023-10-09,2023,10,9,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,79842,autumn,False,25.7,0,True,282,41,False,False
2023-10-10,2023,10,10,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793103,79578,autumn,False,18.5,0,True,283,41,False,False
2023-10-11,2023,10,11,2,Wednesday,False,False,,1.0,0.0695364238410596,0.8850574712643678,64566,autumn,False,19.9,0,True,284,41,False,False
2023-10-12,2023,10,12,3,Thursday,False,False,,1.0,0.0695364238410596,0.9655172413793103,79916,autumn,False,14.5,0,True,285,41,False,False
2023-10-13,2023,10,13,4,Friday,False,False,,1.0,0.0695364238410596,1.0862068965517242,85854,autumn,False,23.4,0,True,286,41,False,False
2023-10-14,2023,10,14,5,Saturday,True,False,,1.0,0.0695364238410596,1.0862068965517242,77367,autumn,False,15.5,0,True,287,41,False,False
2023-10-15,2023,10,15,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505747,69318,autumn,False,19.7,0,True,288,41,False,False
2023-10-16,2023,10,16,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,86849,autumn,False,15.7,0,True,289,42,False,False
2023-10-17,2023,10,17,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793103,65780,autumn,False,17.2,0,True,290,42,False,False
