date,year,month,day,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,is_peak_season,is_school_holiday,temperature,rain_probability,is_rainy,visitors,quarter,is_month_start,is_month_end,season,visitors_lag1,visitors_lag7,visitors_ma7,visitors_ma30
2023-07-10,2023,7,10,0,191,28,0,0,1,1,88,0.5,1,64142,3,0,0,Summer,76275,80000,76287,67058
2023-07-11,2023,7,11,1,192,28,0,0,1,1,83,0.5,1,61047,3,0,0,Summer,64142,78585,73782,66426
2023-07-12,2023,7,12,2,193,28,0,0,1,1,88,0.5,1,45845,3,0,0,Summer,61047,75011,69615,65966
2023-07-13,2023,7,13,3,194,28,0,0,1,1,88,0.5,0,54477,3,0,0,Summer,45845,80000,65969,66189
2023-07-14,2023,7,14,4,195,28,0,0,1,1,88,0.5,1,71695,3,0,0,Summer,54477,80000,64783,66766
2023-07-15,2023,7,15,5,196,28,1,0,1,1,90,0.5,0,77698,3,0,0,Summer,71695,80000,64454,67609
2023-07-16,2023,7,16,6,197,28,1,0,1,1,88,0.5,0,80000,3,0,0,Summer,77698,76275,64986,67924
2023-07-17,2023,7,17,0,198,29,0,0,1,1,87,0.5,0,49543,3,0,0,Summer,80000,64142,62900,67084
2023-07-18,2023,7,18,1,199,29,0,0,1,1,93,0.5,0,54393,3,0,0,Summer,49543,61047,61950,66326
2023-07-19,2023,7,19,2,200,29,0,0,1,1,84,0.5,1,61119,3,0,0,Summer,54393,45845,64132,66586
2023-07-20,2023,7,20,3,201,29,0,0,1,1,86,0.5,1,54754,3,0,0,Summer,61119,54477,64171,66631
2023-07-21,2023,7,21,4,202,29,0,0,1,1,92,0.5,1,79153,3,0,0,Summer,54754,71695,65237,67411
2023-07-22,2023,7,22,5,203,29,1,0,1,1,87,0.5,0,78279,3,0,0,Summer,79153,77698,65320,67958
2023-07-23,2023,7,23,6,204,29,1,0,1,1,92,0.5,0,80000,3,0,0,Summer,78279,80000,65320,68313
2023-07-24,2023,7,24,0,205,30,0,0,1,1,86,0.5,1,60662,3,0,0,Summer,80000,49543,66908,67684
2023-07-25,2023,7,25,1,206,30,0,0,1,1,84,0.5,1,52718,3,0,0,Summer,60662,54393,66669,67316
2023-07-26,2023,7,26,2,207,30,0,0,1,1,89,0.5,0,52167,3,0,0,Summer,52718,61119,65390,67263
2023-07-27,2023,7,27,3,208,30,0,0,1,1,92,0.5,1,57036,3,0,0,Summer,52167,54754,65716,67556
2023-07-28,2023,7,28,4,209,30,0,0,1,1,92,0.5,0,74705,3,0,0,Summer,57036,79153,65081,68333
2023-07-29,2023,7,29,5,210,30,1,0,1,1,84,0.5,1,80000,3,0,0,Summer,74705,78279,65326,69170
2023-07-30,2023,7,30,6,211,30,1,0,1,1,83,0.5,0,80000,3,0,0,Summer,80000,80000,65326,69310
2023-07-31,2023,7,31,0,212,31,0,0,1,1,87,0.5,1,63167,3,0,1,Summer,80000,60662,65684,68749
2023-08-01,2023,8,1,1,213,31,0,0,1,1,83,0.55,1,40115,3,1,0,Summer,63167,52718,63884,67419
2023-08-02,2023,8,2,2,214,31,0,0,1,1,83,0.55,1,40951,3,0,0,Summer,40115,52167,62282,66117
2023-08-03,2023,8,3,3,215,31,0,0,1,1,83,0.55,1,54260,3,0,0,Summer,40951,57036,61885,65307
2023-08-04,2023,8,4,4,216,31,0,0,1,1,88,0.55,1,68053,3,0,0,Summer,54260,74705,60935,65075
2023-08-05,2023,8,5,5,217,31,1,0,1,1,91,0.55,1,68634,3,0,0,Summer,68053,80000,59311,64696
2023-08-06,2023,8,6,6,218,31,1,0,1,1,92,0.55,0,57157,3,0,0,Summer,68634,80000,56048,63934
2023-08-07,2023,8,7,0,219,32,0,0,1,1,93,0.55,1,56000,3,0,0,Summer,57157,63167,55024,63134
2023-08-08,2023,8,8,1,220,32,0,0,1,1,83,0.55,0,41295,3,0,0,Summer,56000,40115,55192,61968
2023-08-09,2023,8,9,2,221,32,0,0,1,1,87,0.55,1,41135,3,0,0,Summer,41295,40951,55219,61201
2023-08-10,2023,8,10,3,222,32,0,0,1,1,91,0.55,0,51128,3,0,0,Summer,41135,54260,54771,60871
2023-08-11,2023,8,11,4,223,32,0,0,1,1,91,0.55,1,62962,3,0,0,Summer,51128,68053,54044,61441
2023-08-12,2023,8,12,5,224,32,1,0,1,1,83,0.55,1,62746,3,0,0,Summer,62962,68634,53203,61717
2023-08-13,2023,8,13,6,225,32,1,0,1,1,90,0.55,1,72508,3,0,0,Summer,62746,57157,55396,61744
2023-08-14,2023,8,14,0,226,33,0,0,1,1,83,0.55,1,46389,3,0,0,Summer,72508,56000,54023,60700
2023-08-15,2023,8,15,1,227,33,0,0,1,1,90,0.55,1,41035,3,0,0,Summer,46389,41295,53986,59402
2023-08-16,2023,8,16,2,228,33,0,0,1,1,83,0.55,1,56228,3,0,0,Summer,41035,41135,56142,59624
2023-08-17,2023,8,17,3,229,33,0,0,1,1,87,0.55,0,54843,3,0,0,Summer,56228,51128,56673,59639
2023-08-18,2023,8,18,4,230,33,0,0,1,1,90,0.55,0,66534,3,0,0,Summer,54843,62962,57183,59820
2023-08-19,2023,8,19,5,231,33,1,0,1,1,88,0.55,1,75704,3,0,0,Summer,66534,62746,59034,60518
2023-08-20,2023,8,20,6,232,33,1,0,1,1,91,0.55,0,75861,3,0,0,Summer,75704,72508,59513,60409
2023-08-21,2023,8,21,0,233,34,0,0,1,1,83,0.55,0,48869,3,0,0,Summer,75861,46389,59867,59428
2023-08-22,2023,8,22,1,234,34,0,0,1,1,91,0.55,0,44583,3,0,0,Summer,48869,41035,60374,58248
2023-08-23,2023,8,23,2,235,34,0,0,1,1,83,0.55,1,42841,3,0,0,Summer,44583,56228,58462,57654
2023-08-24,2023,8,24,3,236,34,0,0,1,1,92,0.55,1,58257,3,0,0,Summer,42841,54843,58949,57838
2023-08-25,2023,8,25,4,237,34,0,0,1,1,92,0.55,1,57783,3,0,0,Summer,58257,66534,57699,58025
2023-08-26,2023,8,26,5,238,34,1,0,1,1,85,0.55,0,70799,3,0,0,Summer,57783,75704,56999,58484
2023-08-27,2023,8,27,6,239,34,1,0,1,1,83,0.55,1,56255,3,0,0,Summer,70799,75861,54198,57869
2023-08-28,2023,8,28,0,240,35,0,0,1,1,85,0.55,1,57008,3,0,0,Summer,56255,48869,55360,57103
2023-08-29,2023,8,29,1,241,35,0,0,1,1,93,0.55,1,44675,3,0,0,Summer,57008,44583,55374,55925
2023-08-30,2023,8,30,2,242,35,0,0,1,1,84,0.55,1,40610,3,0,0,Summer,44675,42841,55055,55173
2023-08-31,2023,8,31,3,243,35,0,0,1,1,84,0.55,0,47735,3,0,1,Summer,40610,58257,53552,55427
2023-09-01,2023,9,1,4,244,35,0,0,0,0,88,0.45,1,31781,3,1,0,Fall,47735,57783,49837,55122
2023-09-02,2023,9,2,5,245,35,1,0,0,0,87,0.45,0,34971,3,0,0,Fall,31781,70799,44719,54479
2023-09-03,2023,9,3,6,246,35,1,0,0,0,80,0.45,0,36739,3,0,0,Fall,34971,56255,41931,53435
2023-09-04,2023,9,4,0,247,36,0,1,0,0,83,0.45,1,23071,3,0,0,Fall,36739,57008,37083,51916
2023-09-05,2023,9,5,1,248,36,0,0,0,0,80,0.45,0,23985,3,0,0,Fall,23071,44675,34127,50811
2023-09-06,2023,9,6,2,249,36,0,0,0,0,80,0.45,0,25388,3,0,0,Fall,23985,40610,31952,49790
2023-09-07,2023,9,7,3,250,36,0,0,0,0,83,0.45,1,31058,3,0,0,Fall,25388,47735,29570,49449
2023-09-08,2023,9,8,4,251,36,0,0,0,0,81,0.45,1,28327,3,0,0,Fall,31058,31781,29077,49022
2023-09-09,2023,9,9,5,252,36,1,0,0,0,82,0.45,1,38747,3,0,0,Fall,28327,34971,29616,48609
2023-09-10,2023,9,10,6,253,36,1,0,0,0,90,0.45,0,36875,3,0,0,Fall,38747,36739,29635,47740
2023-09-11,2023,9,11,0,254,37,0,0,0,0,88,0.45,0,25183,3,0,0,Fall,36875,23071,29937,46488
2023-09-12,2023,9,12,1,255,37,0,0,0,0,81,0.45,1,17399,3,0,0,Fall,25183,23985,28996,44651
2023-09-13,2023,9,13,2,256,37,0,0,0,0,83,0.45,0,21104,3,0,0,Fall,17399,25388,28384,43808
2023-09-14,2023,9,14,3,257,37,0,0,0,0,80,0.45,1,27964,3,0,0,Fall,21104,31058,27942,43372
2023-09-15,2023,9,15,4,258,37,0,0,0,0,81,0.45,0,30190,3,0,0,Fall,27964,28327,28208,42504
2023-09-16,2023,9,16,5,259,37,1,0,0,0,84,0.45,1,37957,3,0,0,Fall,30190,38747,28096,41941
2023-09-17,2023,9,17,6,260,37,1,0,0,0,89,0.45,0,39303,3,0,0,Fall,37957,36875,28442,41034
2023-09-18,2023,9,18,0,261,38,0,0,0,0,80,0.45,1,20692,3,0,0,Fall,39303,25183,27801,39200
2023-09-19,2023,9,19,1,262,38,0,0,0,0,90,0.45,0,25019,3,0,0,Fall,20692,17399,28889,37505
2023-09-20,2023,9,20,2,263,38,0,0,0,0,86,0.45,0,26594,3,0,0,Fall,25019,21104,29674,36763
2023-09-21,2023,9,21,3,264,38,0,0,0,0,83,0.45,0,28715,3,0,0,Fall,26594,27964,29781,36234
2023-09-22,2023,9,22,4,265,38,0,0,0,0,85,0.45,1,33867,3,0,0,Fall,28715,30190,30306,35935
2023-09-23,2023,9,23,5,266,38,1,0,0,0,87,0.45,0,38056,3,0,0,Fall,33867,37957,30320,35261
2023-09-24,2023,9,24,6,267,38,1,0,0,0,85,0.45,1,30913,3,0,0,Fall,38056,39303,29122,34366
2023-09-25,2023,9,25,0,268,39,0,0,0,0,81,0.45,0,23685,3,0,0,Fall,30913,20692,29549,32795
2023-09-26,2023,9,26,1,269,39,0,0,0,0,80,0.45,0,24039,3,0,0,Fall,23685,25019,29409,31721
2023-09-27,2023,9,27,2,270,39,0,0,0,0,87,0.45,0,27860,3,0,0,Fall,24039,26594,29590,30750
2023-09-28,2023,9,28,3,271,39,0,0,0,0,87,0.45,0,29231,3,0,0,Fall,27860,28715,29664,30235
2023-09-29,2023,9,29,4,272,39,0,0,0,0,88,0.45,1,34522,3,0,0,Fall,29231,33867,29758,30032
2023-09-30,2023,9,30,5,273,39,1,0,0,0,85,0.45,0,38094,3,0,1,Fall,34522,38056,29763,29710
2023-10-01,2023,10,1,6,274,39,1,0,0,0,73,0.25,0,40612,4,1,0,Fall,38094,30913,31149,30005
2023-10-02,2023,10,2,0,275,40,0,0,0,0,81,0.25,0,27906,4,0,0,Fall,40612,23685,31752,29769
2023-10-03,2023,10,3,1,276,40,0,0,0,0,75,0.25,0,26016,4,0,0,Fall,27906,24039,32034,29412
2023-10-04,2023,10,4,2,277,40,0,0,0,0,83,0.25,0,29895,4,0,0,Fall,26016,27860,32325,29639
2023-10-05,2023,10,5,3,278,40,0,0,0,0,78,0.25,0,30797,4,0,0,Fall,29895,29231,32548,29866
2023-10-06,2023,10,6,4,279,40,0,0,0,0,82,0.25,0,40562,4,0,0,Fall,30797,34522,33411,30372
2023-10-07,2023,10,7,5,280,40,1,0,0,0,82,0.25,0,43865,4,0,0,Fall,40562,38094,34236,30799
2023-10-08,2023,10,8,6,281,40,1,0,0,0,83,0.25,0,40437,4,0,0,Fall,43865,40612,34211,31203
2023-10-09,2023,10,9,0,282,41,0,1,0,0,81,0.25,1,27630,4,0,0,Fall,40437,27906,34171,30832
2023-10-10,2023,10,10,1,283,41,0,0,0,0,83,0.25,1,24443,4,0,0,Fall,27630,26016,33947,30418
2023-10-11,2023,10,11,2,284,41,0,0,0,0,75,0.25,1,33716,4,0,0,Fall,24443,29895,34492,30702
2023-10-12,2023,10,12,3,285,41,0,0,0,0,77,0.25,0,23425,4,0,0,Fall,33716,30797,33439,30903
2023-10-13,2023,10,13,4,286,41,0,0,0,0,77,0.25,0,39366,4,0,0,Fall,23425,40562,33268,31512
2023-10-14,2023,10,14,5,287,41,1,0,0,0,82,0.25,1,37382,4,0,0,Fall,39366,43865,32342,31826
2023-10-15,2023,10,15,6,288,41,1,0,0,0,79,0.25,0,45314,4,0,0,Fall,37382,40437,33039,32330
2023-10-16,2023,10,16,0,289,42,0,0,0,0,76,0.25,0,29929,4,0,0,Fall,45314,27630,33367,32062
2023-10-17,2023,10,17,1,290,42,0,0,0,0,83,0.25,0,24992,4,0,0,Fall,29929,24443,33446,31585
2023-10-18,2023,10,18,2,291,42,0,0,0,0,76,0.25,0,27201,4,0,0,Fall,24992,33716,32515,31802
2023-10-19,2023,10,19,3,292,42,0,0,0,0,79,0.25,0,31810,4,0,0,Fall,27201,23425,33713,32029
2023-10-20,2023,10,20,4,293,42,0,0,0,0,81,0.25,1,27152,4,0,0,Fall,31810,39366,31968,32047
2023-10-21,2023,10,21,5,294,42,1,0,0,0,83,0.25,0,38540,4,0,0,Fall,27152,37382,32134,32375
2023-10-22,2023,10,22,6,295,42,1,0,0,0,76,0.25,0,43159,4,0,0,Fall,38540,45314,31826,32684
2023-10-23,2023,10,23,0,296,43,0,0,0,0,76,0.25,0,28741,4,0,0,Fall,43159,29929,31656,32374
2023-10-24,2023,10,24,1,297,43,0,0,0,0,78,0.25,0,32340,4,0,0,Fall,28741,24992,32706,32422
2023-10-25,2023,10,25,2,298,43,0,0,0,0,78,0.25,0,32703,4,0,0,Fall,32340,27201,33492,32722
2023-10-26,2023,10,26,3,299,43,0,0,0,0,79,0.25,1,36416,4,0,0,Fall,32703,31810,34150,33135
2023-10-27,2023,10,27,4,300,43,0,0,0,0,73,0.25,0,35368,4,0,0,Fall,36416,27152,35323,33385
2023-10-28,2023,10,28,5,301,43,1,0,0,0,83,0.25,0,45016,4,0,0,Fall,35368,38540,36249,33911
2023-10-29,2023,10,29,6,302,43,1,0,0,0,75,0.25,0,30408,4,0,0,Fall,45016,43159,34427,33774
2023-10-30,2023,10,30,0,303,44,0,0,0,0,81,0.25,0,29598,4,0,0,Fall,30408,28741,34549,33491
2023-10-31,2023,10,31,1,304,44,0,0,0,0,78,0.25,1,34469,4,0,1,Fall,29598,32340,34854,33286
2023-11-01,2023,11,1,2,305,44,0,0,0,0,70,0.18,0,33004,4,1,0,Fall,34469,32703,34897,33456
2023-11-02,2023,11,2,3,306,44,0,0,0,0,69,0.18,1,32592,4,0,0,Fall,33004,36416,34350,33675
2023-11-03,2023,11,3,4,307,44,0,0,0,0,75,0.18,0,42619,4,0,0,Fall,32592,35368,35386,34099
2023-11-04,2023,11,4,5,308,44,1,0,0,0,67,0.18,1,39514,4,0,0,Fall,42619,45016,34600,34390
2023-11-05,2023,11,5,6,309,44,1,0,0,0,75,0.18,0,49443,4,0,0,Fall,39514,30408,37319,34686
2023-11-06,2023,11,6,0,310,45,0,0,0,0,69,0.18,1,35646,4,0,0,Fall,49443,29598,38183,34412
2023-11-07,2023,11,7,1,311,45,0,0,0,0,65,0.18,1,32181,4,0,0,Fall,35646,34469,37857,34137
2023-11-08,2023,11,8,2,312,45,0,0,0,0,67,0.18,0,35331,4,0,0,Fall,32181,33004,38189,34393
2023-11-09,2023,11,9,3,313,45,0,0,0,0,68,0.18,0,34159,4,0,0,Fall,35331,32592,38413,34717
2023-11-10,2023,11,10,4,314,45,0,1,0,0,69,0.18,1,46141,4,0,0,Fall,34159,42619,38916,35131
2023-11-11,2023,11,11,5,315,45,1,1,0,0,74,0.18,1,40951,4,0,0,Fall,46141,39514,39121,35716
2023-11-12,2023,11,12,6,316,45,1,0,0,0,73,0.18,1,46454,4,0,0,Fall,40951,49443,38694,35952
2023-11-13,2023,11,13,0,317,46,0,0,0,0,68,0.18,0,32216,4,0,0,Fall,46454,35646,38204,35780
2023-11-14,2023,11,14,1,318,46,0,0,0,0,67,0.18,0,32210,4,0,0,Fall,32216,32181,38208,35343
2023-11-15,2023,11,15,2,319,46,0,0,0,0,74,0.18,1,28282,4,0,0,Fall,32210,35331,37201,35288
2023-11-16,2023,11,16,3,320,46,0,0,0,0,65,0.18,0,40173,4,0,0,Fall,28282,34159,38061,35794
2023-11-17,2023,11,17,4,321,46,0,0,0,0,74,0.18,0,41546,4,0,0,Fall,40173,46141,37404,36272
2023-11-18,2023,11,18,5,322,46,1,0,0,0,70,0.18,0,51755,4,0,0,Fall,41546,40951,38948,36937
2023-11-19,2023,11,19,6,323,46,1,0,0,0,71,0.18,0,49314,4,0,0,Fall,51755,46454,39356,37676
2023-11-20,2023,11,20,0,324,47,0,0,0,1,74,0.18,0,49120,4,0,0,Fall,49314,32216,41771,38028
2023-11-21,2023,11,21,1,325,47,0,0,0,1,72,0.18,1,35735,4,0,0,Fall,49120,32210,42275,37781
2023-11-22,2023,11,22,2,326,47,0,0,0,1,65,0.18,0,42764,4,0,0,Fall,35735,28282,44343,38248
2023-11-23,2023,11,23,3,327,47,0,1,0,1,68,0.18,0,51570,4,0,0,Fall,42764,40173,45972,38889
2023-11-24,2023,11,24,4,328,47,0,0,0,1,75,0.18,0,54679,4,0,0,Fall,51570,41546,47848,39622
2023-11-25,2023,11,25,5,329,47,1,0,0,1,69,0.18,0,57585,4,0,0,Fall,54679,51755,48681,40328
2023-11-26,2023,11,26,6,330,47,1,0,0,1,66,0.18,0,56945,4,0,0,Fall,57585,49314,49771,41047
2023-11-27,2023,11,27,0,331,48,0,0,0,1,65,0.18,0,41051,4,0,0,Fall,56945,49120,48618,40915
2023-11-28,2023,11,28,1,332,48,0,0,0,1,72,0.18,0,39567,4,0,0,Fall,41051,35735,49165,41220
2023-11-29,2023,11,29,2,333,48,0,0,0,1,70,0.18,0,44068,4,0,0,Fall,39567,42764,49352,41702
2023-11-30,2023,11,30,3,334,48,0,0,0,1,69,0.18,0,52938,4,0,1,Fall,44068,51570,49547,42318
2023-12-01,2023,12,1,4,335,48,0,0,1,0,68,0.15,1,54615,4,1,0,Winter,52938,54679,49538,43038
2023-12-02,2023,12,2,5,336,48,1,0,1,0,70,0.15,0,65617,4,0,0,Winter,54615,57585,50685,44139
2023-12-03,2023,12,3,6,337,48,1,0,1,0,70,0.15,0,67961,4,0,0,Winter,65617,56945,52259,44984
2023-12-04,2023,12,4,0,338,49,0,0,1,0,61,0.15,1,45781,4,0,0,Winter,67961,41051,52935,45193
2023-12-05,2023,12,5,1,339,49,0,0,1,0,69,0.15,1,39053,4,0,0,Winter,45781,39567,52861,44846
2023-12-06,2023,12,6,2,340,49,0,0,1,0,67,0.15,0,48514,4,0,0,Winter,39053,44068,53497,45275
2023-12-07,2023,12,7,3,341,49,0,0,1,0,70,0.15,0,48773,4,0,0,Winter,48514,52938,52902,45828
2023-12-08,2023,12,8,4,342,49,0,0,1,0,69,0.15,0,58741,4,0,0,Winter,48773,54615,53491,46609
2023-12-09,2023,12,9,5,343,49,1,0,1,0,68,0.15,1,62970,4,0,0,Winter,58741,65617,53113,47569
2023-12-10,2023,12,10,6,344,49,1,0,1,0,60,0.15,0,70701,4,0,0,Winter,62970,67961,53504,48388
2023-12-11,2023,12,11,0,345,50,0,0,1,0,66,0.15,0,46067,4,0,0,Winter,70701,45781,53545,48558
2023-12-12,2023,12,12,1,346,50,0,0,1,0,67,0.15,0,35843,4,0,0,Winter,46067,39053,53087,48205
2023-12-13,2023,12,13,2,347,50,0,0,1,0,62,0.15,0,39491,4,0,0,Winter,35843,48514,51798,48447
2023-12-14,2023,12,14,3,348,50,0,0,1,0,63,0.15,0,56770,4,0,0,Winter,39491,48773,52940,49266
2023-12-15,2023,12,15,4,349,50,0,0,1,0,62,0.15,0,53791,4,0,0,Winter,56770,58741,52233,50116
2023-12-16,2023,12,16,5,350,50,1,0,1,0,66,0.15,0,73396,4,0,0,Winter,53791,62970,53722,51224
2023-12-17,2023,12,17,6,351,50,1,0,1,0,68,0.15,0,56592,4,0,0,Winter,73396,70701,51707,51725
2023-12-18,2023,12,18,0,352,51,0,0,1,0,62,0.15,0,56228,4,0,0,Winter,56592,46067,53158,51874
2023-12-19,2023,12,19,1,353,51,0,0,1,0,65,0.15,0,46822,4,0,0,Winter,56228,35843,54727,51791
2023-12-20,2023,12,20,2,354,51,0,0,1,1,67,0.15,0,68223,4,0,0,Winter,46822,39491,58831,52428
2023-12-21,2023,12,21,3,355,51,0,0,1,1,65,0.15,0,71937,4,0,0,Winter,68223,56770,60998,53635
2023-12-22,2023,12,22,4,356,51,0,0,1,1,61,0.15,1,80000,4,0,0,Winter,71937,53791,64742,54876
2023-12-23,2023,12,23,5,357,51,1,0,1,1,66,0.15,0,80000,4,0,0,Winter,80000,73396,65686,55823
2023-12-24,2023,12,24,6,358,51,1,0,1,1,61,0.15,0,80000,4,0,0,Winter,80000,56592,69030,56668
2023-12-25,2023,12,25,0,359,52,0,1,1,1,61,0.15,0,69707,4,0,0,Winter,80000,56228,70955,57072
2023-12-26,2023,12,26,1,360,52,0,0,1,1,61,0.15,0,71916,4,0,0,Winter,69707,46822,74540,57571
2023-12-27,2023,12,27,2,361,52,0,0,1,1,70,0.15,1,59942,4,0,0,Winter,71916,68223,73357,58200
2023-12-28,2023,12,28,3,362,52,0,0,1,1,60,0.15,0,71553,4,0,0,Winter,59942,71937,73302,59267
2023-12-29,2023,12,29,4,363,52,0,0,1,1,70,0.15,0,74699,4,0,0,Winter,71553,80000,72545,60288
2023-12-30,2023,12,30,5,364,52,1,0,1,1,60,0.15,0,80000,4,0,0,Winter,74699,80000,72545,61190
2023-12-31,2023,12,31,6,365,52,1,0,1,1,66,0.15,1,80000,4,0,1,Winter,80000,80000,72545,62036
2024-01-01,2024,1,1,0,1,1,0,1,0,0,64,0.15,0,43110,1,1,0,Winter,80000,69707,68745,61286
2024-01-02,2024,1,2,1,2,1,0,0,0,0,70,0.15,0,41393,1,0,0,Winter,43110,71916,64385,60400
2024-01-03,2024,1,3,2,3,1,0,0,0,0,62,0.15,0,47523,1,0,0,Winter,41393,59942,62611,60458
2024-01-04,2024,1,4,3,4,1,0,0,0,0,60,0.15,0,35740,1,0,0,Winter,47523,71553,57495,60348
2024-01-05,2024,1,5,4,5,1,0,0,0,0,70,0.15,0,40436,1,0,0,Winter,35740,74699,52600,60078
2024-01-06,2024,1,6,5,6,1,1,0,0,0,69,0.15,0,45879,1,0,0,Winter,40436,80000,47725,59982
2024-01-07,2024,1,7,6,7,1,1,0,0,0,65,0.15,0,51301,1,0,0,Winter,45879,80000,43626,59734
2024-01-08,2024,1,8,0,8,2,0,0,0,0,70,0.15,1,34446,1,0,0,Winter,51301,43110,42388,58783
2024-01-09,2024,1,9,1,9,2,0,0,0,0,60,0.15,0,33298,1,0,0,Winter,34446,41393,41231,57536
2024-01-10,2024,1,10,2,10,2,0,0,0,0,68,0.15,1,37446,1,0,0,Winter,33298,47523,39792,57249
2024-01-11,2024,1,11,3,11,2,0,0,0,0,61,0.15,1,37587,1,0,0,Winter,37446,35740,40056,57307
2024-01-12,2024,1,12,4,12,2,0,0,0,0,60,0.15,0,47648,1,0,0,Winter,37587,40436,41086,57579
2024-01-13,2024,1,13,5,13,2,1,0,0,0,66,0.15,0,48372,1,0,0,Winter,47648,45879,41442,57299
2024-01-14,2024,1,14,6,14,2,1,0,0,0,65,0.15,0,49692,1,0,0,Winter,48372,51301,41212,57162
2024-01-15,2024,1,15,0,15,3,0,1,0,0,65,0.15,0,38006,1,0,0,Winter,49692,34446,41721,55983
2024-01-16,2024,1,16,1,16,3,0,0,0,0,64,0.15,0,33077,1,0,0,Winter,38006,33298,41689,55199
2024-01-17,2024,1,17,2,17,3,0,0,0,0,70,0.15,0,31378,1,0,0,Winter,33077,37446,40822,54371
2024-01-18,2024,1,18,3,18,3,0,0,0,0,63,0.15,0,41591,1,0,0,Winter,31378,37587,41394,54196
2024-01-19,2024,1,19,4,19,3,0,0,0,0,70,0.15,0,50242,1,0,0,Winter,41591,47648,41765,53597
2024-01-20,2024,1,20,5,20,3,1,0,0,0,63,0.15,0,61575,1,0,0,Winter,50242,48372,43651,53251
2024-01-21,2024,1,21,6,21,3,1,0,0,0,62,0.15,0,60304,1,0,0,Winter,61575,49692,45167,52595
2024-01-22,2024,1,22,0,22,4,0,0,0,0,69,0.15,0,29453,1,0,0,Winter,60304,38006,43945,50910
2024-01-23,2024,1,23,1,23,4,0,0,0,0,67,0.15,0,34742,1,0,0,Winter,29453,33077,44183,49401
2024-01-24,2024,1,24,2,24,4,0,0,0,0,66,0.15,0,43383,1,0,0,Winter,34742,31378,45898,48524
2024-01-25,2024,1,25,3,25,4,0,0,0,0,68,0.15,0,38125,1,0,0,Winter,43383,41591,45403,47398
2024-01-26,2024,1,26,4,26,4,0,0,0,0,60,0.15,0,45496,1,0,0,Winter,38125,50242,44725,46916
2024-01-27,2024,1,27,5,27,4,1,0,0,0,66,0.15,0,46660,1,0,0,Winter,45496,61575,42594,46086
2024-01-28,2024,1,28,6,28,4,1,0,0,0,69,0.15,0,51613,1,0,0,Winter,46660,60304,41353,45317
2024-01-29,2024,1,29,0,29,5,0,0,0,0,63,0.15,1,39622,1,0,0,Winter,51613,29453,42805,43971
2024-01-30,2024,1,30,1,30,5,0,0,0,0,66,0.15,0,37499,1,0,0,Winter,39622,34742,43199,42554
2024-01-31,2024,1,31,2,31,5,0,0,0,0,60,0.15,0,34362,1,0,1,Winter,37499,43383,41911,42262
2024-02-01,2024,2,1,3,32,5,0,0,0,0,67,0.18,0,31372,1,1,0,Winter,34362,38125,40946,41928
2024-02-02,2024,2,2,4,33,5,0,0,0,0,65,0.18,0,36290,1,0,0,Winter,31372,45496,39631,41554
2024-02-03,2024,2,3,5,34,5,1,0,0,0,67,0.18,0,41935,1,0,0,Winter,36290,46660,38956,41761
2024-02-04,2024,2,4,6,35,5,1,0,0,0,66,0.18,1,40664,1,0,0,Winter,41935,51613,37392,41768
2024-02-05,2024,2,5,0,36,6,0,0,0,0,64,0.18,0,33769,1,0,0,Winter,40664,39622,36555,41364
2024-02-06,2024,2,6,1,37,6,0,0,0,0,73,0.18,0,35865,1,0,0,Winter,33769,37499,36322,40850
2024-02-07,2024,2,7,2,38,6,0,0,0,0,66,0.18,0,34966,1,0,0,Winter,35865,34362,36408,40867
2024-02-08,2024,2,8,3,39,6,0,0,0,0,65,0.18,0,39934,1,0,0,Winter,34966,31372,37631,41088
2024-02-09,2024,2,9,4,40,6,0,0,0,0,63,0.18,0,45606,1,0,0,Winter,39934,36290,38962,41360
2024-02-10,2024,2,10,5,41,6,1,0,0,0,72,0.18,0,43031,1,0,0,Winter,45606,41935,39119,41542
2024-02-11,2024,2,11,6,42,6,1,0,0,0,70,0.18,0,47337,1,0,0,Winter,43031,40664,40072,41532
2024-02-12,2024,2,12,0,43,7,0,0,0,0,67,0.18,0,32038,1,0,0,Winter,47337,33769,39825,40987
2024-02-13,2024,2,13,1,44,7,0,0,0,0,66,0.18,0,27604,1,0,0,Winter,32038,35865,38645,40251
2024-02-14,2024,2,14,2,45,7,0,0,0,0,72,0.18,0,34087,1,0,0,Winter,27604,34966,38519,40120
2024-02-15,2024,2,15,3,46,7,0,0,0,0,67,0.18,0,27635,1,0,0,Winter,34087,39934,36762,39939
2024-02-16,2024,2,16,4,47,7,0,0,0,0,66,0.18,0,41787,1,0,0,Winter,27635,45606,36217,40286
2024-02-17,2024,2,17,5,48,7,1,0,0,0,65,0.18,0,45258,1,0,0,Winter,41787,43031,36535,40408
2024-02-18,2024,2,18,6,49,7,1,0,0,0,67,0.18,0,47319,1,0,0,Winter,45258,47337,36532,40311
2024-02-19,2024,2,19,0,50,8,0,1,0,0,66,0.18,0,36875,1,0,0,Winter,47319,32038,37223,39487
2024-02-20,2024,2,20,1,51,8,0,0,0,0,63,0.18,0,29258,1,0,0,Winter,36875,27604,37459,38452
2024-02-21,2024,2,21,2,52,8,0,0,0,0,65,0.18,0,38437,1,0,0,Winter,29258,34087,38081,38752
